subject	blockcode	trialcode	trialnum	latency	response	stimulusitem1	stimulusitem2	stimulusitem3	stimulusitem4	stimulusitem5										
403	real_a	real_bottomright_diff_a	12	350	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
403	real_a	real_bottomleft_diff_a	13	419	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	circle.bmp										
403	real_a	real_topleft_diff_a	14	356	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp										
403	real_a	real_topright_same_a	15	377	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp										
403	real_a	real_bottomright_same_a	16	604	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp										
403	real_a	real_topleft_same_a	17	582	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
403	real_a	real_bottomleft_same_a	18	520	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp										
403	real_a	real_bottomright_same_a	19	438	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
403	real_a	real_topright_diff_a	20	422	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_topleft_diff_b	1	518	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_bottomleft_same_b	2	530	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_topleft_diff_b	3	447	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_topright_diff_b	4	455	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_bottomleft_diff_b	5	615	18	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_topright_diff_b	6	441	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_topright_diff_b	7	337	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp										
403	real_b	real_topright_same_b	8	542	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp										
403	real_b	real_topleft_same_b	9	515	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_bottomright_diff_b	10	376	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
403	real_b	real_topleft_same_b	11	675	23	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	square.bmp										
403	real_b	real_bottomleft_diff_b	12	435	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp										
403	real_b	real_bottomleft_diff_b	13	531	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_bottomright_same_b	14	464	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_topright_same_b	15	648	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_bottomright_diff_b	16	536	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_bottomleft_same_b	17	541	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp										
403	real_b	real_bottomright_same_b	18	881	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	square.bmp										
403	real_b	real_topleft_diff_b	19	584	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp										
403	real_b	real_bottomright_diff_b	20	331	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_bottomright_diff_c	1	408	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_topleft_diff_c	2	345	18	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	circle.bmp										
403	real_c	real_topright_same_c	3	406	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_bottomright_diff_c	4	448	18	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp										
403	real_c	real_bottomleft_same_c	5	352	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_topleft_same_c	6	508	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_topleft_same_c	7	538	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_bottomleft_diff_c	8	383	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
403	real_c	real_topright_diff_c	9	826	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp										
403	real_c	real_bottomleft_diff_c	10	738	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_topright_diff_c	11	591	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_topleft_diff_c	12	490	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_topright_diff_c	13	456	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_topright_same_c	14	464	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_bottomright_same_c	15	680	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp										
403	real_c	real_topleft_diff_c	16	367	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp										
403	real_c	real_bottomright_diff_c	17	410	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp										
403	real_c	real_bottomright_same_c	18	396	18	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	circle.bmp										
403	real_c	real_bottomleft_same_c	19	559	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp										
403	real_c	real_bottomleft_diff_c	20	475	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_bottomleft_same_d	1	378	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_topleft_same_d	2	429	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_topright_diff_d	3	358	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp										
403	real_d	real_topleft_diff_d	4	554	18	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_bottomright_diff_d	5	478	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_bottomright_same_d	6	509	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp										
403	real_d	real_topright_same_d	7	643	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
403	real_d	real_topleft_diff_d	8	532	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_topright_diff_d	9	513	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_topright_same_d	10	431	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_bottomleft_diff_d	11	327	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp										
403	real_d	real_topleft_same_d	12	549	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_bottomright_diff_d	13	321	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp										
403	real_d	real_bottomleft_diff_d	14	350	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_bottomright_diff_d	15	370	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp										
403	real_d	real_bottomleft_same_d	16	621	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
403	real_d	real_bottomleft_diff_d	17	463	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_bottomright_same_d	18	742	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_topright_diff_d	19	539	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
403	real_d	real_topleft_diff_d	20	383	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp										
404	practice	practice_topleft_same	1	615	18	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	circle.bmp										
404	practice	practice_topright_diff	2	624	23	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp										
404	practice	practice_bottomleft_same	3	584	23	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	square.bmp										
404	practice	practice_bottomleft_diff	4	393	18	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	circle.bmp										
404	practice	practice_topleft_diff	5	523	18	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	circle.bmp										
404	practice	practice_topleft_same	6	447	18	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	square.bmp										
404	practice	practice_topright_same	7	542	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp										
404	practice	practice_bottomright_diff	8	490	23	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	square.bmp										
404	practice	practice_bottomright_same	9	487	18	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	circle.bmp										
404	practice	practice_bottomleft_same	10	445	18	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	circle.bmp										
404	practice	practice_topright_same	11	412	23	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	square.bmp										
404	practice	practice_bottomright_same	12	461	18	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	circle.bmp										
404	real_a	real_bottomright_diff_a	1	719	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_topright_diff_a	2	429	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp										
404	real_a	real_bottomleft_diff_a	3	589	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_topright_diff_a	4	720	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_topright_diff_a	5	557	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp										
404	real_a	real_bottomright_diff_a	6	449	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp										
404	real_a	real_bottomright_diff_a	7	578	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_topleft_diff_a	8	541	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp										
404	real_a	real_bottomleft_same_a	9	722	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
404	real_a	real_topright_same_a	10	735	18	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_bottomright_same_a	11	484	18	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_bottomleft_same_a	12	363	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp										
404	real_a	real_bottomleft_diff_a	13	511	18	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_bottomleft_diff_a	14	629	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_bottomright_same_a	15	438	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp										
404	real_a	real_topleft_same_a	16	463	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
404	real_a	real_topright_same_a	17	511	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp										
404	real_a	real_topleft_same_a	18	644	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_topleft_diff_a	19	589	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp										
404	real_a	real_topleft_diff_a	20	512	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp										
404	real_b	real_topright_same_b	1	442	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_bottomleft_same_b	2	562	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_bottomleft_diff_b	3	557	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_bottomleft_diff_b	4	609	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_topleft_same_b	5	499	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
404	real_b	real_topright_diff_b	6	753	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_bottomright_same_b	7	477	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_bottomright_diff_b	8	453	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_bottomleft_diff_b	9	581	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_topleft_same_b	10	472	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_topright_diff_b	11	551	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_topleft_diff_b	12	523	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_bottomright_same_b	13	521	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
404	real_b	real_topright_same_b	14	622	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp										
404	real_b	real_topleft_diff_b	15	487	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_bottomright_diff_b	16	606	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_bottomright_diff_b	17	616	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
404	real_b	real_topright_diff_b	18	473	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp										
404	real_b	real_topleft_diff_b	19	433	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp										
404	real_b	real_bottomleft_same_b	20	665	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_bottomright_diff_c	1	559	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_bottomleft_same_c	2	523	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_topleft_diff_c	3	504	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_topleft_same_c	4	494	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_bottomright_diff_c	5	525	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_topleft_same_c	6	514	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_bottomleft_diff_c	7	512	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_topright_diff_c	8	534	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_topright_same_c	9	667	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_bottomleft_same_c	10	491	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_topleft_diff_c	11	498	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_bottomleft_diff_c	12	520	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_topright_same_c	13	413	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_bottomleft_diff_c	14	438	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_topright_diff_c	15	527	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_topright_diff_c	16	460	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_topleft_diff_c	17	764	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_bottomright_same_c	18	432	18	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	circle.bmp										
404	real_c	real_bottomright_diff_c	19	353	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
404	real_c	real_bottomright_same_c	20	501	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_bottomright_diff_d	1	529	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_bottomleft_diff_d	2	446	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_bottomright_diff_d	3	463	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_bottomright_same_d	4	486	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_topright_same_d	5	469	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_bottomright_diff_d	6	476	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_topright_diff_d	7	540	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_bottomleft_same_d	8	537	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_topleft_same_d	9	421	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_topright_diff_d	10	519	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_topleft_diff_d	11	676	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_topleft_diff_d	12	491	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_bottomright_same_d	13	562	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_topleft_same_d	14	398	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_topright_same_d	15	520	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_topright_diff_d	16	621	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp										
404	real_d	real_bottomleft_diff_d	17	774	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_bottomleft_diff_d	18	609	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_bottomleft_same_d	19	547	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	circle.bmp										
404	real_d	real_topleft_diff_d	20	511	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
406	practice	practice_topright_same	1	3036	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp										
406	practice	practice_bottomleft_same	2	3147	18	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	circle.bmp										
406	practice	practice_bottomright_same	3	687	23	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	square.bmp										
406	practice	practice_bottomleft_diff	4	916	18	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	circle.bmp										
406	practice	practice_topleft_diff	5	1025	18	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	circle.bmp										
406	practice	practice_bottomright_same	6	537	23	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	square.bmp										
406	practice	practice_topright_diff	7	820	23	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp										
406	practice	practice_topleft_same	8	564	18	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	circle.bmp										
406	practice	practice_topleft_same	9	423	18	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	circle.bmp										
406	practice	practice_topright_same	10	543	18	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	circle.bmp										
406	practice	practice_bottomright_diff	11	682	18	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	circle.bmp										
406	practice	practice_bottomleft_same	12	400	18	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	square.bmp										
406	real_a	real_topright_diff_a	1	676	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp										
406	real_a	real_bottomleft_diff_a	2	740	18	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	circle.bmp										
406	real_a	real_topleft_same_a	3	528	18	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	circle.bmp										
406	real_a	real_bottomright_same_a	4	356	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp										
406	real_a	real_bottomleft_same_a	5	408	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
406	real_a	real_topleft_diff_a	6	650	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp										
406	real_a	real_bottomright_diff_a	7	714	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp										
406	real_a	real_bottomright_diff_a	8	512	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp										
